filename,group,normal_mae,rough_mae,rough_rmse,metal_mae,metal_rmse,lpips_render
marble_0075.png,marble_smooth,0.38634559512138367,0.3739836812019348,0.3755800426006317,2.8832366751885274e-06,3.4510248951846734e-06,0.153950674663065
marble_0080.png,mixed_ambiguous,0.6038262844085693,0.05215567350387573,0.06733932346105576,9.523065273242537e-06,9.446527838008478e-05,0.11629379547666759
marble_0105.png,marble_smooth,9.090214729309082,0.04384007677435875,0.05135731026530266,4.1719920318428194e-07,6.226014193089213e-07,0.7485560774803162
marble_0108.png,marble_smooth,0.3357660174369812,0.0349186435341835,0.04297833889722824,1.3325800409802468e-06,1.8436154505252489e-06,0.01269201710128982
marble_0113.png,mixed_ambiguous,0.6403301954269409,0.053693823516368866,0.060810212045907974,7.441992693202337e-06,5.80076412006747e-05,0.13611862034304067
marble_0115.png,stone_rough,0.4770979583263397,0.027842974290251732,0.03534498065710068,1.0449683031765744e-05,1.4415451005334035e-05,0.14112488424871117
marble_0121.png,ceramic_ground,6.754495620727539,0.029415972530841827,0.05082755163311958,1.0482577863513143e-06,3.943347110180184e-06,0.04619073271751404
marble_0132.png,mixed_ambiguous,1.3887255191802979,0.017302175983786583,0.04422788321971893,5.806293756904779e-06,6.850956197013147e-06,0.10187162421643733
marble_0135.png,marble_smooth,0.33574262261390686,0.12130369246006012,0.1459701955318451,0.00026766894734464586,0.00862953718751669,0.13838167623325717
marble_0136.png,marble_smooth,3.179542303085327,0.2483721673488617,0.25004544854164124,2.8834624572482426e-06,3.452483724686317e-06,0.06868658550083637
marble_0137.png,marble_smooth,1.7057437896728516,0.0808914378285408,0.10946681350469589,0.0010146761778742075,0.022049644961953163,0.20556237641721964
marble_0141.png,marble_smooth,3.9922029972076416,0.07116091251373291,0.10816465318202972,9.458362001169007e-06,3.66916210623458e-05,0.21169153302907945
metal_0005.png,metal,2.257054567337036,0.07959263026714325,0.09940852969884872,0.19119565188884735,0.23062433302402496,0.27455892264842985
metal_0014.png,mixed_ambiguous,13.368986129760742,0.10287920385599136,0.12309791892766953,0.0016316677210852504,0.03495892137289047,0.4718485355377197
metal_0042.png,metal,4.6749467849731445,0.07260314375162125,0.07369577139616013,0.2857113182544708,0.2871435880661011,0.6176325619220734
metal_0043.png,mixed_ambiguous,2.350087881088257,0.21028155088424683,0.21779967844486237,0.9818522930145264,0.9830488562583923,0.35935470163822175
metal_0082.png,mixed_ambiguous,19.73049545288086,0.04742643982172012,0.05581332743167877,0.0024415284860879183,0.04511622339487076,0.5986687898635864
metal_0090.png,concrete_plaster,4.1724724769592285,0.08568693697452545,0.11490403860807419,0.8867092132568359,0.9351044297218323,0.42219347357749937
metal_0091.png,metal,0.8796073794364929,0.07850932329893112,0.08337246626615524,0.16532692313194275,0.16709229350090027,0.21521684639155864
metal_0113.png,mixed_ambiguous,4.701845169067383,0.23827096819877625,0.2593529224395752,1.4713391465193126e-05,6.211699655978009e-05,0.0936201423406601
metal_0118.png,marble_smooth,7.462711334228516,0.09757628291845322,0.12466970086097717,0.6250278949737549,0.6305376291275024,0.5567697525024414
metal_0127.png,mixed_ambiguous,1.3259966373443604,0.11063589155673981,0.12577864527702332,0.6837098002433777,0.7189374566078186,0.4503972142934799
metal_0132.png,concrete_plaster,6.451628684997559,0.0945347249507904,0.12149102985858917,0.8480934500694275,0.9004607796669006,0.42663654685020447
metal_0149.png,stone_rough,2.5730865001678467,0.14770421385765076,0.18027755618095398,0.8159428834915161,0.8636491894721985,0.6033111572265625
metal_0153.png,metal,9.097363471984863,0.05121525749564171,0.07228977978229523,0.08373870700597763,0.11655361205339432,0.10239801853895188
metal_0156.png,mixed_ambiguous,9.660269737243652,0.07803647220134735,0.09851520508527756,0.0021819963585585356,0.011695144698023796,0.2362838417291641
metal_0163.png,metal,8.605286598205566,0.05527713522315025,0.08796009421348572,0.06818163394927979,0.12099818140268326,0.14652236998081208
metal_0175.png,metal,9.373727798461914,0.014628450386226177,0.017284231260418892,0.025624452158808708,0.0532042421400547,0.026619906723499297
metal_0177.png,metal,0.7449767589569092,0.09239203482866287,0.09878479689359665,0.3795849680900574,0.4919087290763855,0.37682398557662966
metal_0187.png,metal,1.1014105081558228,0.15179133415222168,0.17402741312980652,0.37691986560821533,0.5978354811668396,0.3203777939081192
metal_0191.png,metal,8.491477012634277,0.06765194982290268,0.09033262729644775,0.12458235770463943,0.17176353931427002,0.3153928220272064
metal_0196.png,metal,13.042433738708496,0.05297616124153137,0.06755871325731277,0.16349707543849945,0.3150578439235687,0.4181966304779053
metal_0207.png,concrete_plaster,13.859064102172852,0.09832413494586945,0.1281455010175705,0.14110137522220612,0.19110754132270813,0.6732194781303406
metal_0248.png,wood,10.150619506835938,0.12668351829051971,0.15215225517749786,0.8088260293006897,0.8130788803100586,0.5216341972351074
metal_0249.png,metal,9.616876602172852,0.06931670755147934,0.10440178215503693,0.13597914576530457,0.16804742813110352,0.35746790170669557
metal_0253.png,metal,3.671919584274292,0.09766345471143723,0.11333087086677551,0.07578526437282562,0.20611543953418732,0.3067943572998047
metal_0254.png,mixed_ambiguous,34.234649658203125,0.1837449073791504,0.21398784220218658,0.04419252648949623,0.08273262530565262,0.6440625071525574
metal_0268.png,metal,4.2928547859191895,0.04906368628144264,0.07386180758476257,0.18653810024261475,0.20365232229232788,0.3441136538982391
metal_0280.png,ceramic_ground,7.455696105957031,0.08939743041992188,0.12349969893693924,0.08614575862884521,0.23928651213645935,0.24191390872001647
metal_0329.png,stone_rough,4.065526485443115,0.08099096268415451,0.08742775768041611,6.345068413793342e-06,1.0922651199507527e-05,0.20451245829463005
metal_0330.png,metal,0.8178623914718628,0.08679697662591934,0.11388804763555527,0.03930428996682167,0.09066545218229294,0.2722247540950775
metal_0332.png,metal,1.2216368913650513,0.039162855595350266,0.04870519042015076,0.24798583984375,0.2552538216114044,0.08318124394863843
metal_0352.png,metal,5.257734298706055,0.044481392949819565,0.05529085546731949,0.050683021545410156,0.055589307099580765,0.14421075079590082
metal_0365.png,stone_rough,3.8801560401916504,0.041273318231105804,0.0494060292840004,1.1755199011531658e-05,1.7118443793151528e-05,0.21698853075504304
metal_0374.png,metal,11.117609977722168,0.17084993422031403,0.204986572265625,0.3302711546421051,0.37704530358314514,0.34294666051864625
metal_0375.png,mixed_ambiguous,12.550230979919434,0.06329444795846939,0.08859938383102417,0.005332140251994133,0.03502126783132553,0.24799796044826508
metal_0381.png,concrete_plaster,4.992119312286377,0.1464071273803711,0.17173649370670319,0.5196419954299927,0.678425133228302,0.4981164813041687
metal_0382.png,metal,8.661901473999023,0.07287424057722092,0.08723559975624084,0.0009066328639164567,0.00848163478076458,0.1620725229382515
metal_0383.png,metal,6.768307209014893,0.11116739362478256,0.14629042148590088,0.3691334128379822,0.4408990144729614,0.42886087894439695
metal_0386.png,marble_smooth,2.095419406890869,0.01672450266778469,0.020592432469129562,0.20246970653533936,0.21008704602718353,0.13021444752812386
metal_0388.png,mixed_ambiguous,4.679554462432861,0.05684182420372963,0.07416770607233047,0.7877146601676941,0.7895656228065491,0.28508144840598104
metal_0399.png,metal,4.076155185699463,0.08510025590658188,0.10265947878360748,0.13306637108325958,0.26839470863342285,0.6188658237457275
metal_0405.png,metal,1.3992879390716553,0.06008855998516083,0.06974279135465622,0.026091154664754868,0.1025550588965416,0.15919141173362733
metal_0422.png,stone_rough,3.4841666221618652,0.04518527537584305,0.06065577641129494,0.29568514227867126,0.32407164573669434,0.40156149566173555
metal_0427.png,wood,7.843832492828369,0.07441169023513794,0.09185441583395004,0.13422927260398865,0.24134643375873566,0.286372971534729
metal_0438.png,wood,11.677230834960938,0.11297477036714554,0.13914863765239716,0.2154369205236435,0.27412426471710205,0.3697220802307129
metal_0442.png,metal,0.47216397523880005,0.15191860496997833,0.152328759431839,0.09841104596853256,0.12428905814886093,0.18972361385822295
metal_0463.png,mixed_ambiguous,5.778556823730469,0.10381926596164703,0.16089777648448944,0.9999077320098877,0.9999125003814697,0.4735260784626007
metal_0467.png,wood,9.74059772491455,0.10946429520845413,0.13832564651966095,0.1958674192428589,0.2577480375766754,0.32861863970756533
metal_0479.png,metal,0.7974772453308105,0.09498279541730881,0.10079505294561386,0.0027804372366517782,0.012463608756661415,0.21505310237407685
metal_0499.png,ceramic_ground,29.357439041137695,0.22471876442432404,0.2628996670246124,0.6002151370048523,0.7157189249992371,0.6646773099899292
metal_0504.png,marble_smooth,5.52903938293457,0.18842455744743347,0.22633972764015198,0.17919401824474335,0.22611689567565918,0.4517220497131348
metal_0530.png,wood,4.333198547363281,0.06657694280147552,0.0823698490858078,0.23274262249469757,0.3161603510379791,0.3550673842430115
metal_0546.png,mixed_ambiguous,2.5326292514801025,0.049442119896411896,0.06568978726863861,0.9182039499282837,0.9190481305122375,0.5477883577346802
metal_0549.png,wood,4.122676372528076,0.35036659240722656,0.3550581932067871,0.9745650291442871,0.9776539206504822,0.4942988395690918
metal_0550.png,concrete_plaster,3.29836368560791,0.0928201824426651,0.10845103859901428,0.1610940545797348,0.2916460633277893,0.5643884420394898
metal_0556.png,mixed_ambiguous,1.069575548171997,0.16267921030521393,0.16866707801818848,2.117073336194153e-06,3.834451035800157e-06,0.1079811155796051
metal_0557.png,mixed_ambiguous,0.37583810091018677,0.13711079955101013,0.14372947812080383,0.9938391447067261,0.9941134452819824,0.2241397976875305
